date,Formula 1,F1,Bahrain Grand Prix,Emilia Romagna Grand Prix,Portuguese Grand Prix,Spanish Grand Prix,Monaco Grand Prix,Azerbaijan Grand Prix,French Grand Prix,Styrian Grand Prix,Austrian Grand Prix,British Grand Prix,Hungarian Grand Prix,Belgian Grand Prix,Dutch Grand Prix,Italian Grand Prix,Russian Grand Prix,Turkish Grand Prix,United States Grand Prix,Mexico City Grand Prix,São Paulo Grand Prix,Qatar Grand Prix,Saudi Arabian Grand Prix,Abu Dhabi Grand Prix,Australian Grand Prix,Miami Grand Prix,Canadian Grand Prix,Singapore Grand Prix,Japanese Grand Prix,Bahrain International Circuit,Autodromo Enzo e Dino Ferrari,Autódromo Internacional do Algarve,Circuit de Barcelona-Catalunya,Circuit de Monaco,Baku City Circuit,Circuit Paul Ricard,Red Bull Ring,Silverstone Circuit,Hungaroring,Circuit de Spa-Francorchamps,Circuit Park Zandvoort,Autodromo Nazionale di Monza,Sochi Autodrom,Istanbul Park,Circuit of the Americas,Autódromo Hermanos Rodríguez,Autódromo José Carlos Pace,Losail International Circuit,Jeddah Corniche Circuit,Yas Marina Circuit,Albert Park Grand Prix Circuit,Miami International Autodrome,Circuit Gilles Villeneuve,Marina Bay Street Circuit,Suzuka Circuit,Mercedes,Red Bull,McLaren,Ferrari,AlphaTauri,Aston Martin,Alfa Romeo,Alpine F1 Team,Williams,Haas F1 Team,Lewis Hamilton,Max Verstappen,Valtteri Bottas,Lando Norris,Sergio Pérez,Charles Leclerc,Daniel Ricciardo,Carlos Sainz,Yuki Tsunoda,Lance Stroll,Kimi Räikkönen,Antonio Giovinazzi,Esteban Ocon,George Russell,Sebastian Vettel,Mick Schumacher,Pierre Gasly,Nicholas Latifi,Fernando Alonso,Nikita Mazepin,Robert Kubica,Kevin Magnussen,Guanyu Zhou,Alexander Albon,Nico Hülkenberg,Nyck de Vries,geo
2021-09-21,1,5,0,0,0,5,3,2,0,0,0,7,17,23,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,24,11,0,0,0,0,1,3,10,3,0,0,5,0,6,0,0,0,0,0,72,5,4,16,0,3,4,0,45,0,1,1,0,0,0,1,3,2,0,0,2,1,2,5,8,3,1,0,1,1,2,3,1,1,0,5,WW
2021-09-22,1,5,0,0,0,0,5,0,0,4,6,14,0,16,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,13,22,10,0,0,0,0,5,9,2,7,0,0,0,0,13,7,0,0,14,74,7,4,16,0,3,5,0,44,0,2,1,0,0,0,2,3,1,0,1,2,1,2,4,11,2,1,0,2,1,4,2,0,0,0,7,WW
2021-09-23,1,5,0,0,0,1,7,0,0,0,0,12,34,15,13,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,10,15,0,17,11,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,74,6,5,16,0,3,5,0,42,0,2,1,0,0,0,1,3,2,0,0,3,2,2,5,8,3,1,0,2,1,2,2,0,1,0,10,WW
2021-09-24,2,9,0,0,0,2,5,0,0,0,18,22,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,1,0,7,11,4,3,0,3,0,6,0,0,0,8,0,81,6,4,16,0,3,5,0,46,0,2,2,0,0,0,2,4,1,0,1,2,1,3,2,11,3,0,0,2,1,5,1,0,1,0,7,WW
2021-09-25,4,20,0,0,0,2,3,0,2,2,9,11,0,9,0,0,31,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,7,43,22,16,0,0,17,17,1,2,0,0,0,0,0,0,0,0,10,79,7,6,18,0,4,5,0,54,0,3,4,0,2,0,3,4,5,1,1,3,5,4,35,11,3,1,0,3,1,4,2,0,1,0,0,WW
2021-09-26,11,39,0,0,0,2,9,0,0,0,7,20,0,0,9,2,87,3,1,0,0,0,0,1,0,0,0,0,0,0,0,8,4,0,8,14,11,13,9,0,0,1,24,18,4,0,0,0,3,0,0,7,0,0,0,78,9,7,19,0,5,5,0,51,0,9,8,1,7,0,6,7,13,1,4,7,3,6,29,19,6,2,1,7,1,4,1,1,1,1,4,WW
2021-09-27,2,9,0,0,0,1,4,0,1,0,21,28,0,0,9,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,14,21,0,29,6,0,0,2,13,4,2,0,0,0,0,0,0,9,12,21,73,6,5,15,0,4,4,0,42,0,4,3,0,2,0,2,4,3,1,0,2,2,2,11,13,2,0,0,3,0,3,2,1,0,0,3,WW
2021-09-28,1,6,0,0,0,1,8,0,1,0,0,12,10,10,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,23,15,0,0,0,1,11,6,0,3,10,0,0,0,0,0,0,14,71,6,5,15,0,3,4,0,40,0,2,2,0,1,0,2,4,2,1,1,2,1,2,9,10,1,1,0,2,1,3,1,0,0,3,3,WW
2021-09-29,1,5,0,0,0,0,2,0,0,3,12,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,19,7,15,0,0,0,0,11,5,2,0,7,0,0,0,0,0,0,0,70,8,4,15,0,4,4,0,46,0,2,2,0,1,0,2,3,2,0,3,1,0,3,25,12,1,1,0,2,0,2,1,0,1,0,5,WW
2021-09-30,1,6,0,0,0,0,5,0,0,0,10,10,11,0,8,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,12,0,0,0,1,0,10,2,0,0,27,0,4,7,0,12,0,0,71,7,5,16,0,4,5,0,44,0,2,3,0,1,0,2,3,2,0,1,3,2,4,9,11,1,0,0,1,0,4,1,0,1,1,0,WW
2021-10-01,1,6,0,0,0,0,5,0,0,1,0,19,18,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,14,0,1,0,13,8,3,0,0,0,4,0,0,0,16,0,73,6,5,16,0,4,5,0,42,0,1,2,0,1,0,2,4,1,0,1,2,1,2,6,9,1,1,0,2,0,3,1,1,1,0,0,WW
2021-10-02,2,7,0,0,0,0,7,5,2,1,7,16,9,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,23,0,0,16,0,0,0,0,19,11,9,0,6,0,4,0,0,0,0,7,74,8,5,16,0,5,5,0,42,0,2,2,0,1,0,2,3,2,0,1,3,0,3,8,8,1,1,0,2,0,0,2,0,0,3,0,WW
2021-10-03,3,8,0,0,0,1,6,0,0,0,12,12,0,13,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,12,28,21,41,10,0,0,0,15,13,0,0,2,0,0,0,0,9,0,0,72,7,5,16,0,5,5,0,46,0,2,2,0,1,0,1,3,2,0,1,0,1,4,7,8,1,0,0,2,0,3,1,0,0,1,0,WW
2021-10-04,1,4,0,0,0,1,6,0,1,0,0,8,9,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,29,15,9,7,1,0,0,18,6,0,3,0,0,0,0,23,0,0,0,68,5,4,14,0,4,4,0,43,0,2,1,0,1,0,1,3,1,0,0,1,0,1,5,10,1,1,0,2,0,3,1,1,2,0,0,WW
2021-10-05,1,5,0,0,0,0,4,0,1,6,0,83,9,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,15,0,10,0,0,0,0,17,4,3,0,0,0,4,21,9,0,0,0,69,5,4,14,0,4,5,0,47,0,1,1,0,1,0,2,2,1,0,1,2,0,0,6,8,1,0,0,2,0,2,2,0,0,0,0,WW
2021-10-06,1,4,0,0,0,3,4,0,0,0,8,21,0,11,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,20,0,0,0,2,0,0,22,2,0,0,0,2,8,0,11,0,0,0,69,7,5,15,0,4,5,0,47,0,1,1,0,0,0,1,3,1,0,0,1,0,2,6,6,1,1,0,2,0,3,1,1,2,0,0,WW
2021-10-07,1,6,0,0,0,2,6,2,0,0,11,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,11,0,0,0,30,3,3,0,4,0,0,10,10,0,0,0,71,9,5,15,0,4,5,0,49,0,2,1,0,1,0,1,2,1,0,1,0,1,1,5,7,1,1,0,2,0,2,2,0,1,0,0,WW
2021-10-08,2,9,0,0,0,0,6,0,0,0,12,16,0,0,11,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,15,17,10,18,0,0,0,0,46,2,0,3,3,0,4,12,0,17,13,0,74,10,5,15,0,4,5,0,46,0,3,2,0,0,0,2,2,1,0,0,2,1,2,5,9,1,1,0,3,0,0,0,0,3,0,0,WW
2021-10-09,5,19,0,0,0,2,6,0,0,0,8,12,27,18,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,41,13,9,14,1,0,0,86,2,3,0,0,0,3,0,8,0,0,40,79,10,6,17,0,6,6,0,50,0,3,3,0,1,0,3,4,4,1,1,2,2,5,6,12,4,1,0,4,1,4,1,0,0,1,0,WW
2021-10-10,11,37,0,0,0,2,8,0,0,1,0,24,13,8,9,0,0,100,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,21,62,21,0,2,1,2,100,5,0,0,0,3,7,0,0,19,0,0,77,11,5,18,1,6,6,0,57,0,5,6,2,1,0,8,6,5,3,1,3,3,6,12,17,5,2,0,7,1,2,1,0,2,0,0,WW
2021-10-11,2,8,0,0,0,0,6,2,2,0,20,6,0,0,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,19,25,8,26,0,0,0,0,12,7,2,0,0,7,0,8,0,0,0,0,74,6,5,14,0,5,5,0,48,0,3,2,0,0,0,3,3,2,1,1,3,1,4,4,8,2,1,0,3,0,2,0,0,0,1,0,WW
2021-10-12,1,5,0,0,0,0,7,0,0,0,0,14,24,6,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,29,9,7,0,1,1,0,10,3,2,0,8,2,0,0,0,0,0,0,74,7,5,14,0,4,5,0,46,0,2,1,0,0,0,2,2,2,0,1,2,2,2,4,7,1,0,0,2,0,3,1,0,3,0,0,WW
2021-10-13,1,5,0,0,0,0,4,0,5,1,25,15,0,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,9,6,0,6,3,5,0,12,0,0,0,16,73,6,4,14,0,4,4,0,48,0,1,1,0,0,0,1,3,1,0,0,1,1,1,5,17,1,2,0,2,0,4,2,1,0,1,0,WW
2021-10-14,1,5,0,0,0,1,4,2,0,0,0,0,7,18,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,18,0,0,9,0,0,0,10,3,0,0,0,0,2,18,0,0,0,10,72,7,5,16,0,4,5,0,52,0,2,1,0,1,0,2,2,1,0,1,2,1,2,4,10,1,2,0,2,0,1,0,1,0,0,0,WW
2021-10-15,1,6,0,0,0,0,4,0,0,0,0,16,0,14,12,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,11,5,12,17,0,0,0,0,0,1,8,4,0,2,3,0,3,0,9,14,0,10,73,9,5,15,0,4,5,0,47,0,2,1,0,0,0,2,3,1,0,1,4,1,2,5,5,1,1,0,1,0,2,1,0,0,0,4,WW
2021-10-16,2,7,0,0,0,2,8,0,0,0,10,17,0,0,15,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,9,22,14,30,13,0,3,0,14,8,4,0,0,0,5,0,8,0,0,0,78,8,5,18,0,5,5,0,49,0,1,1,0,0,0,6,5,1,0,1,2,1,3,5,5,1,1,0,1,0,4,1,1,0,0,0,WW
2021-10-17,3,8,0,0,0,0,7,3,0,0,0,25,0,11,24,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,3,16,16,31,22,0,0,1,0,9,9,0,0,0,0,2,19,0,8,0,0,78,8,5,18,0,5,6,0,55,0,2,1,0,0,0,4,3,2,0,0,6,3,3,5,8,1,1,0,2,1,1,1,0,0,0,0,WW
2021-10-18,1,4,0,0,0,0,5,3,0,1,9,22,15,14,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,8,0,11,26,7,10,15,0,0,0,9,6,0,6,6,0,0,0,0,0,8,17,72,6,5,14,0,3,5,0,49,0,1,1,0,0,0,2,3,1,0,1,1,1,1,4,11,0,0,0,3,0,3,2,1,0,0,4,WW
2021-10-19,1,4,0,0,0,0,5,1,0,0,0,9,0,13,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,1,0,11,9,0,0,0,0,6,0,0,7,15,0,70,6,4,15,0,3,4,0,45,0,1,1,0,0,0,2,3,1,0,0,2,2,1,5,7,1,1,0,2,0,1,1,0,0,1,2,WW
2021-10-20,1,4,0,0,0,0,6,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,9,0,0,0,0,0,0,12,9,0,4,0,0,4,0,0,0,0,0,70,9,4,14,0,4,4,0,44,0,1,1,0,0,0,2,4,1,0,0,1,1,0,2,6,1,1,0,2,0,2,1,1,2,1,0,WW
2021-10-21,1,5,0,0,0,0,6,1,0,5,0,20,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,12,8,10,0,0,0,3,9,11,0,0,2,0,0,0,17,0,11,0,68,6,4,15,0,3,4,0,47,0,1,1,0,0,0,2,4,1,0,0,2,1,2,4,6,1,1,0,2,0,2,0,0,0,0,0,WW
2021-10-22,2,11,0,0,0,5,3,0,2,0,0,18,0,0,12,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,32,15,3,0,0,9,25,0,0,0,0,0,0,0,0,0,7,76,6,5,15,0,4,5,0,45,0,2,2,0,0,0,2,5,1,1,1,2,2,3,6,8,1,0,0,2,0,2,1,0,1,1,2,WW
2021-10-23,7,25,0,0,0,0,6,1,0,0,0,17,13,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,9,0,0,0,0,11,42,0,0,0,0,3,0,0,0,0,0,75,7,5,19,0,4,5,0,47,0,3,4,0,1,0,3,7,3,1,1,3,2,4,6,10,2,1,0,3,1,3,1,0,0,2,6,WW
2021-10-24,13,41,0,0,0,0,8,0,0,2,0,12,8,9,8,1,1,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,8,49,23,14,0,0,0,0,11,78,3,0,0,0,5,0,0,22,0,9,72,11,6,19,0,5,5,0,48,0,6,10,0,1,0,5,9,4,3,2,5,3,6,16,15,4,2,0,5,1,4,1,0,1,1,0,WW
2021-10-25,4,13,0,0,0,1,8,0,0,0,0,6,0,14,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,29,11,9,0,0,0,0,11,15,5,0,2,0,12,0,0,13,0,12,71,7,4,14,0,3,5,0,45,0,3,4,0,0,0,3,6,2,1,1,3,1,2,7,11,1,1,0,3,0,3,1,0,0,0,0,WW
2021-10-26,2,6,0,0,0,0,7,0,0,0,0,12,19,12,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,9,10,17,0,0,1,0,6,6,0,0,0,0,4,0,0,0,0,0,76,6,4,16,0,3,5,0,43,0,2,2,0,0,0,2,5,1,0,0,1,2,2,5,8,1,0,0,2,0,1,1,0,1,1,7,WW
2021-10-27,1,5,0,0,0,0,5,0,0,2,6,21,0,0,7,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,10,5,6,0,0,0,0,0,0,0,0,0,74,6,4,15,0,3,5,0,44,0,2,2,0,0,0,2,3,1,0,1,1,1,3,5,10,1,1,0,2,0,2,1,0,0,1,0,WW
2021-10-28,1,5,0,0,0,0,7,0,0,0,0,10,0,9,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,16,29,0,16,0,1,0,1,10,0,3,0,0,0,0,0,0,0,0,12,78,7,5,15,0,3,5,0,46,0,1,1,0,0,0,2,3,1,0,1,3,0,2,2,9,1,1,0,2,0,2,1,1,0,2,0,WW
2021-10-29,1,6,0,0,0,2,2,0,1,1,9,29,10,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,10,0,12,0,1,0,1,11,2,4,0,0,0,7,0,14,8,0,21,79,6,4,15,0,4,5,0,45,0,1,2,0,0,0,2,3,2,0,1,2,1,4,4,10,1,0,0,1,0,2,0,0,0,0,0,WW
2021-10-30,2,7,0,0,0,1,7,0,0,0,0,10,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,14,2,6,0,3,0,4,19,0,0,0,10,77,8,5,16,0,4,5,0,44,0,2,2,0,0,0,1,3,2,1,1,2,1,2,6,14,1,1,0,2,0,0,1,1,1,0,0,WW
2021-10-31,2,7,0,0,0,1,6,4,2,5,18,13,24,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,8,9,12,0,0,1,0,10,0,6,0,3,0,3,0,0,0,0,0,75,7,5,15,0,4,5,0,44,0,1,2,0,0,0,2,3,1,1,0,1,1,2,5,10,1,1,0,2,0,2,1,0,0,1,0,WW
2021-11-01,1,5,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,16,12,16,0,0,0,0,12,1,0,0,0,0,3,16,9,0,0,0,72,6,4,15,0,3,5,0,44,0,1,1,0,0,0,2,3,2,0,1,1,0,1,3,6,1,1,0,1,0,2,3,0,1,0,0,WW
2021-11-02,1,4,0,0,0,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,12,6,0,0,0,0,0,10,1,4,0,0,0,0,0,11,8,6,0,74,9,4,17,0,3,4,0,44,0,1,1,0,0,0,1,2,1,1,0,1,1,5,5,5,0,1,0,2,0,1,1,1,0,1,0,WW
2021-11-03,1,4,0,0,0,4,8,2,3,1,0,18,6,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,35,9,0,0,0,10,0,6,0,0,7,0,0,0,0,0,0,70,7,4,14,0,3,4,0,40,0,1,1,0,0,0,1,4,1,0,1,1,1,1,5,6,0,0,0,2,0,3,2,0,0,0,3,WW
2021-11-04,1,5,0,0,0,0,6,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,11,2,4,0,2,0,6,0,10,0,0,0,71,6,4,16,0,4,5,0,43,0,1,1,0,0,0,2,3,1,0,0,1,0,1,4,5,0,0,0,2,0,5,1,0,1,0,0,WW
2021-11-05,3,10,0,0,0,2,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3,0,16,0,0,7,7,1,1,0,11,1,15,0,0,0,2,0,0,0,0,0,75,6,5,16,0,4,5,0,46,0,1,2,0,0,0,2,3,1,0,1,0,0,2,5,6,1,1,0,2,0,4,2,0,1,0,3,WW
2021-11-06,6,23,0,0,0,2,7,0,3,0,0,19,0,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,60,33,16,14,0,0,0,0,11,3,16,0,0,0,5,7,0,0,0,10,79,8,5,16,0,4,5,0,47,0,2,3,0,1,0,2,4,3,1,2,3,1,4,7,12,1,1,0,2,1,3,3,0,0,0,0,WW
2021-11-07,14,40,0,0,0,2,10,0,2,0,0,37,20,18,10,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,24,36,0,23,0,0,1,0,11,2,47,0,5,0,9,0,0,30,0,21,77,10,6,16,0,4,5,0,48,0,5,9,1,1,1,6,6,5,4,2,8,5,8,13,19,5,4,1,4,2,3,3,1,0,1,10,WW
2021-11-08,3,12,0,0,0,2,7,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,5,5,0,11,39,12,0,0,0,0,0,11,2,2,4,0,0,7,0,0,0,7,17,74,6,4,14,0,3,4,0,41,0,2,4,0,0,0,3,4,3,1,1,2,2,1,7,10,1,2,0,3,1,3,1,0,1,0,4,WW
2021-11-09,2,6,0,0,0,0,2,0,0,2,0,17,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,9,18,9,0,1,0,0,5,2,0,0,0,0,6,0,0,0,0,12,71,6,4,15,0,3,5,0,44,0,2,2,0,0,0,5,3,3,1,1,2,6,3,3,8,1,1,0,2,1,3,1,3,1,1,0,WW
2021-11-10,1,6,0,0,0,3,3,0,0,0,0,8,30,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,24,7,14,0,1,1,0,6,1,4,4,0,2,5,0,0,31,0,0,76,6,4,14,0,4,5,0,60,0,1,2,0,0,0,4,3,1,0,0,3,5,3,5,11,1,1,0,1,1,2,2,0,0,0,3,WW
2021-11-11,1,6,0,0,0,0,5,0,0,1,30,8,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,15,8,10,8,1,0,0,7,2,2,8,0,3,8,0,0,21,0,6,71,6,4,15,0,4,4,0,47,0,1,2,0,1,0,2,3,2,0,1,2,2,4,4,9,0,1,0,2,1,1,0,0,0,0,0,WW
2021-11-12,3,14,0,0,0,0,8,0,0,1,18,9,10,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,16,0,9,0,0,1,0,9,0,0,8,2,3,0,0,0,0,0,0,73,6,5,16,0,4,5,0,48,0,3,3,0,1,0,2,3,3,1,1,2,3,2,5,7,1,1,0,2,1,2,1,3,1,0,5,WW
2021-11-13,8,35,0,0,0,0,7,0,0,0,0,27,0,14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,31,0,8,0,0,1,1,10,0,5,10,2,0,6,0,11,14,12,29,79,8,5,16,0,5,6,0,51,0,12,10,0,1,0,3,4,4,2,1,3,2,4,7,13,2,2,0,4,3,4,5,1,1,0,8,WW
2021-11-14,14,47,0,0,0,0,10,2,0,0,17,42,8,0,31,0,0,0,0,0,0,4,0,2,1,1,1,0,0,0,0,0,3,0,6,0,25,11,19,0,0,1,0,11,3,2,34,15,3,11,0,0,19,0,0,77,9,7,18,0,5,6,0,49,0,16,11,1,2,0,6,7,6,2,2,6,3,8,16,28,5,2,0,5,2,3,3,2,0,0,3,WW
2021-11-15,3,13,0,0,0,2,2,0,1,0,0,12,0,24,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,14,12,0,0,2,0,11,4,2,0,11,8,5,0,0,0,22,10,73,6,8,15,0,4,5,0,44,0,9,4,0,1,0,2,5,3,1,1,1,2,2,7,9,1,1,0,3,0,1,0,2,0,0,8,WW
2021-11-16,2,8,0,0,0,0,7,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,0,0,0,0,0,11,2,0,0,8,4,0,0,0,0,0,6,70,7,6,16,0,4,6,0,46,0,4,2,0,1,0,2,4,2,1,0,3,31,4,10,7,1,1,0,2,1,3,1,56,1,0,14,WW
2021-11-17,1,7,0,0,0,1,6,0,0,2,9,19,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,26,17,22,0,0,0,11,3,0,0,15,4,6,0,0,9,10,0,71,6,5,14,0,3,5,0,46,0,3,2,0,0,0,2,3,2,0,0,1,13,3,7,8,1,1,0,2,0,2,1,19,0,2,0,WW
2021-11-18,2,8,0,0,0,3,2,1,0,3,0,24,10,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,7,0,31,0,12,10,0,0,1,0,11,3,0,0,19,0,2,0,0,0,0,0,69,5,5,14,0,3,4,0,43,0,3,3,0,0,0,2,3,1,0,0,2,4,3,6,7,1,0,0,2,0,1,1,6,0,1,15,WW
2021-11-19,2,13,0,0,0,3,4,0,2,0,17,21,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,24,43,9,1,0,0,9,3,3,0,14,0,6,0,8,8,0,0,71,6,5,15,0,4,5,0,50,0,3,3,0,0,0,2,3,1,0,1,1,3,2,4,9,1,0,0,2,0,1,2,2,0,1,3,WW
2021-11-20,5,23,0,0,0,0,5,0,3,0,7,15,0,0,0,0,0,1,1,0,0,16,0,1,0,0,0,0,0,0,0,4,0,0,0,12,14,0,12,0,2,0,0,9,12,4,0,14,3,0,0,0,0,0,12,75,12,5,20,0,4,5,0,79,0,5,4,0,1,0,3,3,2,1,1,3,2,3,6,12,1,2,0,3,0,1,2,2,1,0,3,WW
2021-11-21,13,49,0,0,0,3,8,0,0,0,8,24,11,0,0,0,0,0,0,0,0,51,0,2,0,1,0,0,0,1,0,0,0,3,0,32,0,0,43,0,0,0,1,9,8,0,0,31,13,19,0,15,16,0,7,74,9,6,20,1,4,5,0,75,0,9,11,1,1,0,4,5,5,2,1,6,3,12,10,18,3,3,0,30,1,2,2,2,0,1,10,WW
2021-11-22,2,11,0,0,0,3,6,2,2,0,12,11,15,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,13,9,0,7,0,1,0,0,9,2,0,3,7,10,0,32,0,0,0,19,71,6,5,17,0,3,4,0,62,0,3,3,0,1,0,2,3,2,1,1,3,0,5,7,9,1,1,0,11,0,3,2,1,0,0,4,WW
2021-11-23,1,7,0,0,0,0,3,0,0,0,0,24,7,13,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,21,0,10,19,0,0,0,0,7,2,0,0,0,4,3,0,18,10,0,0,68,7,5,16,0,3,4,0,57,0,2,2,0,1,0,2,3,2,1,1,2,1,3,6,8,1,1,0,4,0,1,2,1,1,0,0,WW
2021-11-24,1,6,0,0,0,0,4,0,2,0,0,14,0,14,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,15,22,15,15,0,0,1,0,9,1,0,0,0,6,3,13,0,0,0,0,69,6,5,15,0,3,4,0,53,0,2,2,0,0,0,2,3,2,0,0,1,2,2,5,10,1,1,0,4,0,3,2,0,1,0,0,WW
2021-11-25,1,6,0,0,0,3,5,0,2,0,0,12,0,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,14,10,19,0,0,0,1,13,2,2,2,2,3,0,0,0,0,0,0,69,5,5,15,0,3,4,0,50,0,2,2,0,0,0,1,2,2,0,0,0,1,2,4,12,1,1,0,3,0,3,2,1,0,0,2,WW
2021-11-26,1,7,0,0,0,3,5,0,0,0,0,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,0,0,17,0,0,0,0,4,0,3,0,0,4,0,9,0,0,0,0,68,6,4,18,0,4,4,0,58,0,2,2,0,0,0,2,2,2,1,0,1,0,2,4,6,0,1,0,3,0,3,0,3,0,0,0,WW
